x-axis,1,2,time,in,out,
second,Volt,Volt,t,1,2,
-0.0042,0.243,0.106,0.0958,3.16,0.885,
-0.004,0.101,0.106,0.096,3.02,0.885,
-0.0038,-0.0935,0.101,0.0962,2.83,0.88,
-0.0036,-0.315,0.0985,0.0964,2.61,0.878,
-0.0034,-0.589,0.0874,0.0966,2.33,0.866,
-0.0032,-0.843,0.0804,0.0968,2.08,0.859,
-0.003,-1.09,0.0754,0.097,1.83,0.854,
-0.0028,-1.31,0.0693,0.0972,1.61,0.848,
-0.0026,-1.46,0.0492,0.0974,1.46,0.828,
-0.0024,-1.56,0.0141,0.0976,1.36,0.793,
-0.0022,-1.6,0,0.0978,1.32,0.779,
-0.002,-1.57,-0.00503,0.098,1.35,0.774,
-0.0018,-1.48,-0.0161,0.0982,1.44,0.763,
-0.0016,-1.36,-0.0372,0.0984,1.56,0.742,
-0.0014,-1.2,-0.0633,0.0986,1.72,0.716,
-0.0012,-1.04,-0.0754,0.0988,1.88,0.704,
-0.001,-0.864,-0.0804,0.099,2.06,0.699,
-0.0008,-0.709,-0.0804,0.0992,2.21,0.699,
-0.0006,-0.565,-0.0854,0.0994,2.35,0.694,
-0.0004,-0.431,-0.0854,0.0996,2.49,0.694,
-0.0002,-0.332,-0.0854,0.0998,2.59,0.694,
0,-0.246,-0.0854,0.1,2.67,0.694,
0.0002,-0.172,-0.0854,0.1,2.75,0.694,
0.0004,-0.108,-0.0854,0.1,2.81,0.694,
0.0006,-0.0462,-0.0854,0.101,2.87,0.694,
0.0008,0.00603,-0.0854,0.101,2.93,0.694,
0.001,0.0704,-0.0854,0.101,2.99,0.694,
0.0012,0.129,-0.0854,0.101,3.05,0.694,
0.0014,0.182,-0.0854,0.101,3.1,0.694,
0.0016,0.232,-0.0804,0.102,3.15,0.699,
0.0018,0.278,-0.0804,0.102,3.2,0.699,
0.002,0.322,-0.0804,0.102,3.24,0.699,
0.0022,0.354,-0.0794,0.102,3.27,0.7,
0.0024,0.381,-0.0754,0.102,3.3,0.704,
0.0026,0.397,-0.0673,0.103,3.32,0.712,
0.0028,0.407,-0.0603,0.103,3.33,0.719,
0.003,0.417,-0.0503,0.103,3.34,0.729,
0.0032,0.413,-0.0402,0.103,3.33,0.739,
0.0034,0.417,-0.0281,0.103,3.34,0.751,
0.0036,0.412,-0.0201,0.104,3.33,0.759,
0.0038,0.408,-0.0111,0.104,3.33,0.768,
0.004,0.407,-0.0101,0.104,3.33,0.769,
0.0042,0.398,-0.00503,0.104,3.32,0.774,
0.0044,0.4,-0.00503,0.104,3.32,0.774,
0.0046,0.392,-0.00503,0.105,3.31,0.774,
0.0048,0.387,-0.00503,0.105,3.31,0.774,
0.005,0.392,0,0.105,3.31,0.779,
0.0052,0.402,0,0.105,3.32,0.779,
0.0054,0.421,0,0.105,3.34,0.779,
0.0056,0.466,0.00503,0.106,3.39,0.784,
0.0058,0.529,0.0101,0.106,3.45,0.789,
0.006,0.613,0.0201,0.106,3.53,0.799,
0.0062,0.727,0.0312,0.106,3.65,0.81,
0.0064,0.862,0.0472,0.106,3.78,0.826,
0.0066,1.03,0.0653,0.107,3.95,0.844,
0.0068,1.18,0.0754,0.107,4.1,0.854,
0.007,1.34,0.0804,0.107,4.26,0.859,
0.0072,1.46,0.0854,0.107,4.38,0.864,
0.0074,1.54,0.105,0.107,4.46,0.884,
0.0076,1.56,0.139,0.108,4.48,0.918,
0.0078,1.52,0.155,0.108,4.44,0.934,
0.008,1.38,0.161,0.108,4.3,0.94,
0.0082,1.14,0.167,0.108,4.06,0.946,
0.0084,0.847,0.178,0.108,3.77,0.957,
0.0086,0.437,0.186,0.109,3.36,0.965,
0.0088,0.0131,0.182,0.109,2.93,0.961,
0.009,-0.462,0.176,0.109,2.46,0.955,
0.0092,-0.968,0.161,0.109,1.95,0.94,
0.0094,-1.42,0.156,0.109,1.5,0.935,
0.0096,-1.89,0.132,0.11,1.03,0.911,
0.0098,-2.24,0.0884,0.11,0.679,0.867,
0.01,-2.52,0.0754,0.11,0.397,0.854,
0.0102,-2.71,0.0372,0.11,0.214,0.816,
0.0104,-2.78,0,0.11,0.144,0.779,
0.0106,-2.74,-0.0131,0.111,0.178,0.766,
0.0108,-2.61,-0.0573,0.111,0.311,0.722,
0.011,-2.41,-0.0804,0.111,0.513,0.699,
0.0112,-2.13,-0.0915,0.111,0.792,0.688,
0.0114,-1.83,-0.115,0.111,1.09,0.664,
0.0116,-1.49,-0.144,0.112,1.43,0.635,
0.0118,-1.19,-0.16,0.112,1.73,0.619,
0.012,-0.899,-0.161,0.112,2.02,0.618,
0.0122,-0.661,-0.166,0.112,2.26,0.613,
0.0124,-0.484,-0.166,0.112,2.44,0.613,
0.0126,-0.365,-0.166,0.113,2.55,0.613,
0.0128,-0.322,-0.166,0.113,2.6,0.613,
0.013,-0.332,-0.166,0.113,2.59,0.613,
0.0132,-0.396,-0.166,0.113,2.52,0.613,
0.0134,-0.489,-0.166,0.113,2.43,0.613,
0.0136,-0.63,-0.171,0.114,2.29,0.608,
0.0138,-0.752,-0.176,0.114,2.17,0.603,
0.014,-0.869,-0.186,0.114,2.05,0.593,
0.0142,-0.963,-0.203,0.114,1.96,0.576,
0.0144,-0.999,-0.218,0.114,1.92,0.561,
0.0146,-0.994,-0.231,0.115,1.93,0.548,
0.0148,-0.939,-0.24,0.115,1.98,0.539,
0.015,-0.829,-0.241,0.115,2.09,0.538,
0.0152,-0.672,-0.242,0.115,2.25,0.537,
0.0154,-0.501,-0.246,0.115,2.42,0.533,
0.0156,-0.298,-0.246,0.116,2.62,0.533,
0.0158,-0.123,-0.246,0.116,2.8,0.533,
0.016,0.0352,-0.241,0.116,2.95,0.538,
0.0162,0.167,-0.241,0.116,3.09,0.538,
0.0164,0.244,-0.239,0.116,3.16,0.54,
0.0166,0.284,-0.236,0.117,3.2,0.543,
0.0168,0.273,-0.227,0.117,3.19,0.552,
0.017,0.231,-0.216,0.117,3.15,0.563,
0.0172,0.162,-0.206,0.117,3.08,0.573,
0.0174,0.0854,-0.201,0.117,3.01,0.578,
0.0176,0.00804,-0.196,0.118,2.93,0.583,
0.0178,-0.0382,-0.191,0.118,2.88,0.588,
0.018,-0.0503,-0.191,0.118,2.87,0.588,
0.0182,-0.0111,-0.186,0.118,2.91,0.593,
0.0184,0.0693,-0.181,0.118,2.99,0.598,
0.0186,0.216,-0.176,0.119,3.14,0.603,
0.0188,0.39,-0.171,0.119,3.31,0.608,
0.019,0.618,-0.166,0.119,3.54,0.613,
0.0192,0.869,-0.161,0.119,3.79,0.618,
0.0194,1.12,-0.156,0.119,4.04,0.623,
0.0196,1.4,-0.132,0.12,4.32,0.647,
0.0198,1.64,-0.0975,0.12,4.56,0.682,
0.02,1.87,-0.0854,0.12,4.79,0.694,
0.0202,2.09,-0.0784,0.12,5.01,0.701,
0.0204,2.26,-0.0442,0.12,5.18,0.735,
0.0206,2.42,-0.00704,0.121,5.34,0.772,
0.0208,2.52,0.00402,0.121,5.44,0.783,
0.021,2.6,0.0452,0.121,5.52,0.824,
0.0212,2.66,0.0764,0.121,5.57,0.855,
0.0214,2.67,0.0894,0.121,5.59,0.868,
0.0216,2.66,0.142,0.122,5.58,0.921,
0.0218,2.63,0.16,0.122,5.55,0.939,
0.022,2.55,0.186,0.122,5.47,0.965,
0.0222,2.43,0.232,0.122,5.35,1.01,
0.0224,2.28,0.241,0.122,5.2,1.02,
0.0226,2.07,0.257,0.123,4.99,1.04,
0.0228,1.85,0.284,0.123,4.77,1.06,
0.023,1.58,0.307,0.123,4.5,1.09,
0.0232,1.28,0.317,0.123,4.2,1.1,
0.0234,0.973,0.317,0.123,3.89,1.1,
0.0236,0.619,0.322,0.124,3.54,1.1,
0.0238,0.311,0.322,0.124,3.23,1.1,
0.024,-0.00503,0.317,0.124,2.91,1.1,
0.0242,-0.297,0.317,0.124,2.62,1.1,
0.0244,-0.543,0.312,0.124,2.38,1.09,
0.0246,-0.775,0.298,0.125,2.14,1.08,
0.0248,-0.946,0.273,0.125,1.97,1.05,
0.025,-1.06,0.251,0.125,1.86,1.03,
0.0252,-1.12,0.241,0.125,1.8,1.02,
0.0254,-1.14,0.234,0.125,1.78,1.01,
0.0256,-1.11,0.218,0.126,1.81,0.997,
0.0258,-1.05,0.193,0.126,1.87,0.972,
0.026,-0.96,0.171,0.126,1.96,0.95,
0.0262,-0.847,0.161,0.126,2.07,0.94,
0.0264,-0.737,0.156,0.126,2.18,0.935,
0.0266,-0.612,0.153,0.127,2.31,0.932,
0.0268,-0.509,0.146,0.127,2.41,0.925,
0.027,-0.427,0.136,0.127,2.49,0.915,
0.0272,-0.354,0.126,0.127,2.57,0.905,
0.0274,-0.313,0.119,0.127,2.61,0.898,
0.0276,-0.28,0.111,0.128,2.64,0.89,
0.0278,-0.253,0.101,0.128,2.67,0.88,
0.028,-0.236,0.0955,0.128,2.68,0.875,
0.0282,-0.203,0.0905,0.128,2.72,0.87,
0.0284,-0.16,0.0905,0.128,2.76,0.87,
0.0286,-0.0804,0.0854,0.129,2.84,0.864,
0.0288,0.0271,0.0854,0.129,2.95,0.864,
0.029,0.191,0.0854,0.129,3.11,0.864,
0.0292,0.396,0.0864,0.129,3.32,0.865,
0.0294,0.638,0.0955,0.129,3.56,0.875,
0.0296,0.952,0.109,0.13,3.87,0.888,
0.0298,1.27,0.134,0.13,4.19,0.913,
0.03,1.61,0.151,0.13,4.53,0.93,
0.0302,1.96,0.161,0.13,4.88,0.94,
0.0304,2.27,0.182,0.13,5.19,0.961,
0.0306,2.57,0.227,0.131,5.49,1.01,
0.0308,2.78,0.241,0.131,5.7,1.02,
0.031,2.92,0.276,0.131,5.84,1.06,
0.0312,2.97,0.317,0.131,5.89,1.1,
0.0314,2.92,0.329,0.131,5.84,1.11,
0.0316,2.73,0.376,0.132,5.65,1.16,
0.0318,2.49,0.397,0.132,5.41,1.18,
0.032,2.14,0.407,0.132,5.06,1.19,
0.0322,1.71,0.428,0.132,4.63,1.21,
0.0324,1.26,0.446,0.132,4.18,1.23,
0.0326,0.739,0.457,0.133,3.66,1.24,
0.0328,0.283,0.453,0.133,3.2,1.23,
0.033,-0.156,0.442,0.133,2.76,1.22,
0.0332,-0.538,0.425,0.133,2.38,1.2,
0.0334,-0.829,0.405,0.133,2.09,1.18,
0.0336,-1.04,0.397,0.134,1.88,1.18,
0.0338,-1.12,0.388,0.134,1.8,1.17,
0.034,-1.11,0.362,0.134,1.81,1.14,
0.0342,-0.989,0.336,0.134,1.93,1.12,
0.0344,-0.781,0.322,0.134,2.14,1.1,
0.0346,-0.48,0.317,0.135,2.44,1.1,
0.0348,-0.166,0.317,0.135,2.75,1.1,
0.035,0.186,0.317,0.135,3.11,1.1,
0.0352,0.534,0.317,0.135,3.45,1.1,
0.0354,0.84,0.317,0.135,3.76,1.1,
0.0356,1.12,0.322,0.136,4.04,1.1,
0.0358,1.3,0.326,0.136,4.22,1.11,
0.036,1.4,0.337,0.136,4.32,1.12,
0.0362,1.39,0.363,0.136,4.31,1.14,
0.0364,1.28,0.379,0.136,4.2,1.16,
0.0366,1.06,0.39,0.137,3.97,1.17,
0.0368,0.765,0.397,0.137,3.68,1.18,
0.037,0.397,0.397,0.137,3.32,1.18,
0.0372,-0.0211,0.392,0.137,2.9,1.17,
0.0374,-0.441,0.385,0.137,2.48,1.16,
0.0376,-0.926,0.364,0.138,1.99,1.14,
0.0378,-1.33,0.333,0.138,1.59,1.11,
0.038,-1.72,0.317,0.138,1.2,1.1,
0.0382,-2.03,0.305,0.138,0.889,1.08,
0.0384,-2.24,0.26,0.138,0.681,1.04,
0.0386,-2.37,0.238,0.139,0.551,1.02,
0.0388,-2.38,0.214,0.139,0.536,0.993,
0.039,-2.29,0.166,0.139,0.633,0.945,
0.0392,-2.09,0.154,0.139,0.834,0.933,
0.0394,-1.82,0.125,0.139,1.1,0.904,
0.0396,-1.44,0.0874,0.14,1.48,0.866,
0.0398,-1.05,0.0804,0.14,1.87,0.859,
0.04,-0.618,0.0754,0.14,2.3,0.854,
0.0402,-0.187,0.0754,0.14,2.73,0.854,
0.0404,0.205,0.0754,0.14,3.12,0.854,
0.0406,0.596,0.0784,0.141,3.52,0.857,
0.0408,0.897,0.0804,0.141,3.82,0.859,
0.041,1.14,0.0905,0.141,4.06,0.87,
0.0412,1.31,0.113,0.141,4.23,0.892,
0.0414,1.39,0.138,0.141,4.31,0.917,
0.0416,1.4,0.154,0.142,4.32,0.933,
0.0418,1.33,0.161,0.142,4.25,0.94,
0.042,1.2,0.166,0.142,4.12,0.945,
0.0422,1.03,0.182,0.142,3.95,0.961,
0.0424,0.838,0.198,0.142,3.76,0.977,
0.0426,0.615,0.209,0.143,3.53,0.988,
0.0428,0.424,0.216,0.143,3.34,0.995,
0.043,0.246,0.216,0.143,3.17,0.995,
0.0432,0.0985,0.216,0.143,3.02,0.995,
0.0434,0.00201,0.211,0.143,2.92,0.99,
0.0436,-0.0533,0.206,0.144,2.87,0.985,
0.0438,-0.0653,0.196,0.144,2.85,0.975,
0.044,-0.0251,0.196,0.144,2.89,0.975,
0.0442,0.0462,0.191,0.144,2.97,0.97,
0.0444,0.148,0.191,0.144,3.07,0.97,
0.0446,0.267,0.191,0.145,3.19,0.97,
0.0448,0.384,0.195,0.145,3.3,0.974,
0.045,0.497,0.201,0.145,3.42,0.98,
0.0452,0.597,0.211,0.145,3.52,0.99,
0.0454,0.656,0.216,0.145,3.58,0.995,
0.0456,0.689,0.226,0.146,3.61,1.01,
0.0458,0.689,0.231,0.146,3.61,1.01,
0.046,0.653,0.236,0.146,3.57,1.02,
0.0462,0.592,0.236,0.146,3.51,1.02,
0.0464,0.504,0.236,0.146,3.42,1.02,
0.0466,0.389,0.236,0.147,3.31,1.02,
0.0468,0.283,0.236,0.147,3.2,1.02,
0.047,0.171,0.236,0.147,3.09,1.02,
0.0472,0.0693,0.236,0.147,2.99,1.02,
0.0474,-0.0201,0.236,0.147,2.9,1.02,
0.0476,-0.0945,0.236,0.148,2.83,1.02,
0.0478,-0.143,0.232,0.148,2.78,1.01,
0.048,-0.171,0.231,0.148,2.75,1.01,
0.0482,-0.183,0.226,0.148,2.74,1.01,
0.0484,-0.179,0.219,0.148,2.74,0.998,
0.0486,-0.166,0.211,0.149,2.75,0.99,
0.0488,-0.148,0.206,0.149,2.77,0.985,
0.049,-0.121,0.196,0.149,2.8,0.975,
0.0492,-0.0894,0.19,0.149,2.83,0.969,
0.0494,-0.0613,0.186,0.149,2.86,0.965,
0.0496,-0.0141,0.181,0.15,2.91,0.96,
0.0498,0.0362,0.176,0.15,2.96,0.955,
0.05,0.106,0.176,0.15,3.03,0.955,
0.0502,0.193,0.176,0.15,3.11,0.955,
0.0504,0.297,0.176,0.15,3.22,0.955,
0.0506,0.447,0.181,0.151,3.37,0.96,
0.0508,0.612,0.19,0.151,3.53,0.969,
0.051,0.814,0.201,0.151,3.73,0.98,
0.0512,1.04,0.222,0.151,3.96,1,
0.0514,1.28,0.231,0.151,4.2,1.01,
0.0516,1.54,0.239,0.152,4.46,1.02,
0.0518,1.77,0.245,0.152,4.69,1.02,
0.052,2,0.266,0.152,4.92,1.05,
0.0522,2.2,0.308,0.152,5.12,1.09,
0.0524,2.33,0.317,0.152,5.25,1.1,
0.0526,2.41,0.33,0.153,5.33,1.11,
0.0528,2.41,0.369,0.153,5.33,1.15,
0.053,2.33,0.397,0.153,5.25,1.18,
0.0532,2.16,0.403,0.153,5.08,1.18,
0.0534,1.93,0.421,0.153,4.85,1.2,
0.0536,1.6,0.45,0.154,4.52,1.23,
0.0538,1.25,0.466,0.154,4.17,1.25,
0.054,0.854,0.472,0.154,3.77,1.25,
0.0542,0.448,0.472,0.154,3.37,1.25,
0.0544,0.0844,0.467,0.154,3,1.25,
0.0546,-0.273,0.459,0.155,2.65,1.24,
0.0548,-0.547,0.439,0.155,2.37,1.22,
0.055,-0.764,0.417,0.155,2.16,1.2,
0.0552,-0.888,0.402,0.155,2.03,1.18,
0.0554,-0.923,0.397,0.155,2,1.18,
0.0556,-0.864,0.387,0.156,2.06,1.17,
0.0558,-0.743,0.368,0.156,2.18,1.15,
0.056,-0.553,0.342,0.156,2.37,1.12,
0.0562,-0.329,0.331,0.156,2.59,1.11,
0.0564,-0.11,0.327,0.156,2.81,1.11,
0.0566,0.14,0.322,0.157,3.06,1.1,
0.0568,0.326,0.322,0.157,3.25,1.1,
0.057,0.497,0.322,0.157,3.42,1.1,
0.0572,0.617,0.327,0.157,3.54,1.11,
0.0574,0.669,0.327,0.157,3.59,1.11,
0.0576,0.688,0.332,0.158,3.61,1.11,
0.0578,0.665,0.342,0.158,3.58,1.12,
0.058,0.623,0.347,0.158,3.54,1.13,
0.0582,0.566,0.352,0.158,3.49,1.13,
0.0584,0.529,0.357,0.158,3.45,1.14,
0.0586,0.503,0.36,0.159,3.42,1.14,
0.0588,0.511,0.362,0.159,3.43,1.14,
0.059,0.568,0.367,0.159,3.49,1.15,
0.0592,0.66,0.372,0.159,3.58,1.15,
0.0594,0.79,0.379,0.159,3.71,1.16,
0.0596,0.96,0.387,0.16,3.88,1.17,
0.0598,1.11,0.396,0.16,4.03,1.18,
0.06,1.27,0.397,0.16,4.19,1.18,
0.0602,1.39,0.402,0.16,4.31,1.18,
0.0604,1.45,0.409,0.16,4.37,1.19,
0.0606,1.45,0.428,0.161,4.37,1.21,
0.0608,1.38,0.451,0.161,4.3,1.23,
0.061,1.22,0.467,0.161,4.14,1.25,
0.0612,0.978,0.472,0.161,3.9,1.25,
0.0614,0.685,0.477,0.161,3.61,1.26,
0.0616,0.316,0.477,0.162,3.24,1.26,
0.0618,-0.0523,0.472,0.162,2.87,1.25,
0.062,-0.432,0.457,0.162,2.49,1.24,
0.0622,-0.819,0.435,0.162,2.1,1.21,
0.0624,-1.13,0.41,0.162,1.79,1.19,
0.0626,-1.41,0.399,0.163,1.51,1.18,
0.0628,-1.59,0.383,0.163,1.33,1.16,
0.063,-1.69,0.342,0.163,1.23,1.12,
0.0632,-1.69,0.321,0.163,1.23,1.1,
0.0634,-1.6,0.315,0.163,1.32,1.09,
0.0636,-1.42,0.285,0.164,1.5,1.06,
0.0638,-1.2,0.257,0.164,1.72,1.04,
0.064,-0.915,0.241,0.164,2.01,1.02,
0.0642,-0.609,0.24,0.164,2.31,1.02,
0.0644,-0.32,0.236,0.164,2.6,1.02,
0.0646,-0.0221,0.236,0.165,2.9,1.02,
0.0648,0.217,0.236,0.165,3.14,1.02,
0.065,0.412,0.236,0.165,3.33,1.02,
0.0652,0.574,0.236,0.165,3.49,1.02,
0.0654,0.651,0.241,0.165,3.57,1.02,
0.0656,0.688,0.241,0.166,3.61,1.02,
0.0658,0.679,0.241,0.166,3.6,1.02,
0.066,0.623,0.246,0.166,3.54,1.03,
0.0662,0.536,0.247,0.166,3.46,1.03,
0.0664,0.43,0.253,0.166,3.35,1.03,
0.0666,0.306,0.256,0.167,3.23,1.04,
0.0668,0.198,0.256,0.167,3.12,1.04,
0.067,0.0854,0.251,0.167,3.01,1.03,
0.0672,-0.0211,0.25,0.167,2.9,1.03,
0.0674,-0.108,0.246,0.167,2.81,1.03,
0.0676,-0.188,0.241,0.168,2.73,1.02,
0.0678,-0.266,0.241,0.168,2.65,1.02,
0.068,-0.327,0.241,0.168,2.59,1.02,
0.0682,-0.391,0.236,0.168,2.53,1.02,
0.0684,-0.448,0.236,0.168,2.47,1.02,
0.0686,-0.504,0.226,0.169,2.42,1.01,
0.0688,-0.564,0.213,0.169,2.36,0.992,
0.069,-0.618,0.196,0.169,2.3,0.975,
0.0692,-0.676,0.18,0.169,2.24,0.959,
0.0694,-0.723,0.166,0.169,2.2,0.945,
0.0696,-0.768,0.161,0.17,2.15,0.94,
0.0698,-0.806,0.156,0.17,2.11,0.935,
0.07,-0.829,0.151,0.17,2.09,0.93,
0.0702,-0.845,0.134,0.17,2.07,0.913,
0.0704,-0.849,0.117,0.17,2.07,0.896,
0.0706,-0.836,0.0975,0.171,2.08,0.877,
0.0708,-0.816,0.0854,0.171,2.1,0.864,
0.071,-0.779,0.0804,0.171,2.14,0.859,
0.0712,-0.731,0.0754,0.171,2.19,0.854,
0.0714,-0.672,0.0734,0.171,2.25,0.852,
0.0716,-0.596,0.0673,0.172,2.32,0.846,
0.0718,-0.517,0.0613,0.172,2.4,0.84,
0.072,-0.427,0.0503,0.172,2.49,0.829,
0.0722,-0.333,0.0492,0.172,2.59,0.828,
0.0724,-0.248,0.0402,0.172,2.67,0.819,
0.0726,-0.156,0.0352,0.173,2.76,0.814,
0.0728,-0.0844,0.0362,0.173,2.84,0.815,
0.073,-0.0151,0.0352,0.173,2.9,0.814,
0.0732,0.0392,0.0312,0.173,2.96,0.81,
0.0734,0.0704,0.0352,0.173,2.99,0.814,
0.0736,0.0884,0.0402,0.174,3.01,0.819,
0.0738,0.0814,0.0402,0.174,3,0.819,
0.074,0.0452,0.0402,0.174,2.96,0.819,
0.0742,-0.00201,0.0402,0.174,2.92,0.819,
0.0744,-0.0653,0.0382,0.174,2.85,0.817,
0.0746,-0.151,0.0352,0.175,2.77,0.814,
0.0748,-0.236,0.0261,0.175,2.68,0.805,
0.075,-0.332,0.0251,0.175,2.59,0.804,
0.0752,-0.423,0.0151,0.175,2.5,0.794,
0.0754,-0.513,0.00804,0.175,2.41,0.787,
0.0756,-0.603,0.00201,0.176,2.32,0.781,
0.0758,-0.679,0,0.176,2.24,0.779,
0.076,-0.754,-0.00503,0.176,2.17,0.774,
0.0762,-0.813,-0.00503,0.176,2.11,0.774,
0.0764,-0.867,-0.0101,0.176,2.05,0.769,
0.0766,-0.924,-0.0181,0.177,2,0.761,
0.0768,-0.977,-0.0382,0.177,1.94,0.741,
0.077,-1.04,-0.0553,0.177,1.88,0.724,
0.0772,-1.11,-0.0714,0.177,1.81,0.708,
0.0774,-1.18,-0.0804,0.177,1.74,0.699,
0.0776,-1.27,-0.0854,0.178,1.65,0.694,
0.0778,-1.36,-0.0894,0.178,1.56,0.69,
0.078,-1.45,-0.101,0.178,1.47,0.678,
0.0782,-1.56,-0.133,0.178,1.36,0.646,
0.0784,-1.64,-0.153,0.178,1.28,0.626,
0.0786,-1.73,-0.164,0.179,1.19,0.615,
0.0788,-1.79,-0.17,0.179,1.13,0.609,
0.079,-1.82,-0.196,0.179,1.1,0.583,
0.0792,-1.83,-0.232,0.179,1.09,0.547,
0.0794,-1.8,-0.241,0.179,1.12,0.538,
0.0796,-1.72,-0.249,0.18,1.2,0.53,
0.0798,-1.6,-0.265,0.18,1.32,0.514,
0.08,-1.42,-0.291,0.18,1.5,0.488,
0.0802,-1.21,-0.308,0.18,1.71,0.471,
0.0804,-0.963,-0.317,0.18,1.96,0.462,
0.0806,-0.659,-0.322,0.181,2.26,0.457,
0.0808,-0.356,-0.322,0.181,2.56,0.457,
0.081,-0.0402,-0.322,0.181,2.88,0.457,
0.0812,0.285,-0.316,0.181,3.21,0.463,
0.0814,0.594,-0.299,0.181,3.51,0.48,
0.0816,0.906,-0.27,0.182,3.83,0.509,
0.0818,1.17,-0.252,0.182,4.09,0.527,
0.082,1.4,-0.241,0.182,4.32,0.538,
0.0822,1.58,-0.229,0.182,4.5,0.55,
0.0824,1.71,-0.187,0.182,4.63,0.592,
0.0826,1.79,-0.166,0.183,4.71,0.613,
0.0828,1.82,-0.157,0.183,4.74,0.622,
0.083,1.79,-0.126,0.183,4.71,0.653,
0.0832,1.72,-0.0945,0.183,4.64,0.685,
0.0834,1.62,-0.0854,0.183,4.54,0.694,
0.0836,1.48,-0.0774,0.184,4.4,0.702,
0.0838,1.33,-0.0613,0.184,4.25,0.718,
0.084,1.16,-0.0352,0.184,4.08,0.744,
0.0842,0.996,-0.0141,0.184,3.92,0.765,
0.0844,0.842,-0.00804,0.184,3.76,0.771,
0.0846,0.689,-0.00503,0.185,3.61,0.774,
0.0848,0.566,-0.00503,0.185,3.49,0.774,
0.085,0.452,0,0.185,3.37,0.779,
0.0852,0.368,0,0.185,3.29,0.779,
0.0854,0.306,0,0.185,3.23,0.779,
0.0856,0.252,0,0.186,3.17,0.779,
0.0858,0.222,0.00503,0.186,3.14,0.784,
0.086,0.196,0.00503,0.186,3.12,0.784,
0.0862,0.176,0.00503,0.186,3.1,0.784,
0.0864,0.164,0.00503,0.186,3.08,0.784,
0.0866,0.153,0.0101,0.187,3.07,0.789,
0.0868,0.151,0.0101,0.187,3.07,0.789,
0.087,0.151,0.0101,0.187,3.07,0.789,
0.0872,0.172,0.0151,0.187,3.09,0.794,
0.0874,0.2,0.0171,0.187,3.12,0.796,
0.0876,0.25,0.0201,0.188,3.17,0.799,
0.0878,0.322,0.0291,0.188,3.24,0.808,
0.088,0.422,0.0352,0.188,3.34,0.814,
0.0882,0.551,0.0452,0.188,3.47,0.824,
0.0884,0.679,0.0553,0.188,3.6,0.834,
0.0886,0.841,0.0683,0.189,3.76,0.847,
0.0888,0.986,0.0744,0.189,3.91,0.853,
0.089,1.12,0.0754,0.189,4.04,0.854,
0.0892,1.23,0.0814,0.189,4.14,0.86,
0.0894,1.28,0.0945,0.189,4.2,0.874,
0.0896,1.29,0.119,0.19,4.21,0.898,
0.0898,1.23,0.14,0.19,4.15,0.919,
0.09,1.1,0.151,0.19,4.02,0.93,
0.0902,0.913,0.156,0.19,3.83,0.935,
0.0904,0.688,0.161,0.19,3.61,0.94,
0.0906,0.412,0.161,0.191,3.33,0.94,
0.0908,0.157,0.161,0.191,3.08,0.94,
0.091,-0.101,0.161,0.191,2.82,0.94,
0.0912,-0.307,0.16,0.191,2.61,0.939,
0.0914,-0.446,0.156,0.191,2.47,0.935,
0.0916,-0.511,0.151,0.192,2.41,0.93,
0.0918,-0.481,0.142,0.192,2.44,0.921,
0.092,-0.352,0.131,0.192,2.57,0.91,
0.0922,-0.125,0.126,0.192,2.79,0.905,
0.0924,0.166,0.126,0.192,3.09,0.905,
0.0926,0.552,0.129,0.193,3.47,0.908,
0.0928,0.945,0.141,0.193,3.86,0.92,
0.093,1.37,0.156,0.193,4.29,0.935,
0.0932,1.76,0.162,0.193,4.68,0.941,
0.0934,2.09,0.182,0.193,5.01,0.961,
0.0936,2.38,0.227,0.194,5.3,1.01,
0.0938,2.55,0.24,0.194,5.47,1.02,
0.094,2.62,0.266,0.194,5.54,1.05,
0.0942,2.58,0.308,0.194,5.5,1.09,
0.0944,2.45,0.319,0.194,5.37,1.1,
0.0946,2.19,0.333,0.195,5.11,1.11,
0.0948,1.89,0.365,0.195,4.81,1.14,
0.095,1.51,0.387,0.195,4.43,1.17,
0.0952,1.09,0.397,0.195,4.01,1.18,
0.0954,0.668,0.397,0.195,3.59,1.18,
0.0956,0.219,0.397,0.196,3.14,1.18,
0.0958,-0.155,0.393,0.196,2.76,1.17,
0.096,-0.523,0.387,0.196,2.4,1.17,
0.0962,-0.837,0.36,0.196,2.08,1.14,
0.0964,-1.08,0.335,0.196,1.84,1.11,
0.0966,-1.28,0.322,0.197,1.64,1.1,
0.0968,-1.39,0.313,0.197,1.53,1.09,
0.097,-1.45,0.291,0.197,1.47,1.07,
0.0972,-1.46,0.255,0.197,1.46,1.03,
0.0974,-1.41,0.241,0.197,1.51,1.02,
0.0976,-1.32,0.236,0.198,1.6,1.02,
0.0978,-1.21,0.218,0.198,1.71,0.997,
0.098,-1.08,0.191,0.198,1.84,0.97,
0.0982,-0.937,0.17,0.198,1.98,0.949,
0.0984,-0.796,0.161,0.198,2.12,0.94,
0.0986,-0.654,0.156,0.199,2.27,0.935,
0.0988,-0.526,0.156,0.199,2.39,0.935,
0.099,-0.412,0.146,0.199,2.51,0.925,
0.0992,-0.306,0.141,0.199,2.61,0.92,
0.0994,-0.216,0.136,0.199,2.7,0.915,
